Department,Discipline,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,SP,W,EW,TotalCount
Library,LIBR,LIBR 1,2734,ANTRIM B S,16.0,2.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,5.0,39
Library,LIBR,LIBR 1,2735,BAUTISTA C,17.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,25
Life Science,ANATMY,ANATMY 1,1120,JOHNSON JA J,5.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,27
Life Science,ANATMY,ANATMY 1,1121,HUTCHINSON S C,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31
Life Science,ANATMY,ANATMY 1,1122,WISSMANN P B,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,23
Life Science,ANATMY,ANATMY 1,1123,NGO-HAZELETT P,2.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,30
Life Science,ANATMY,ANATMY 1,1124,OLSEN B D,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,26
Life Science,ANATMY,ANATMY 1,1125,BUTTERWORTH P R,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,26
Life Science,ANATMY,ANATMY 1,1126,GRANT C,4.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33
Life Science,ANATMY,ANATMY 1,1127,WISSMANN P B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21
Life Science,ANATMY,ANATMY 1,1128,WISSMANN P B,6.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22
Life Science,ANATMY,ANATMY 1,1129,YOUSEF N M,2.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,30
Life Science,ANATMY,ANATMY 1,1130,WILLIAMS R R,3.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,30
Life Science,ANATMY,ANATMY 1,1131,PHAM D,2.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,27
Life Science,ANATMY,ANATMY 1,1132,NGO-HAZELETT P,0.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,33
Life Science,ANATMY,ANATMY 1,4006,PERKINS K K,13.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30
Life Science,ANATMY,ANATMY 1,4007,PERKINS K K,6.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,26
Life Science,ANATMY,ANATMY 1,4008,ULRICH B N,4.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,27
Life Science,ANATMY,ANATMY 1,4009,LE M K,3.0,10.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,28
Life Science,BIOL,BIOL 2,1270,ULRICH B N,5.0,10.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,40
Life Science,BIOL,BIOL 2,1271,JOHNSON K,3.0,11.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,9.0,41
Life Science,BIOL,BIOL 2,1272,BOBER M A,1.0,7.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,37
Life Science,BIOL,BIOL 2,1274,BOBER M A,4.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,35
Life Science,BIOL,BIOL 2,1275,DAI Z J,11.0,9.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,42
Life Science,BIOL,BIOL 2,1276,JOHNSON JA J,13.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Life Science,BIOL,BIOL 2,1277,CHEN T T,4.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,27
Life Science,BIOL,BIOL 2,1278,CHEN T T,6.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,32
Life Science,BIOL,BIOL 2,1279,HUTCHINSON S C,5.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,29
Life Science,BIOL,BIOL 2,1280,SAKURAI D S,4.0,5.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,29
Life Science,BIOL,BIOL 3,1281,KIM-RAJAB O S,6.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,27
Life Science,BIOL,BIOL 3,1283,VON DER OHE C G,12.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,21
Life Science,BIOL,BIOL 3,1284,RAYMER P C,10.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,30
Life Science,BIOL,BIOL 3,1285,JAYACHANDRAN S,6.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22
Life Science,BIOL,BIOL 3,1286,JORDAN E A,12.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,27
Life Science,BIOL,BIOL 3,1287,JORDAN E A,4.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,29
Life Science,BIOL,BIOL 3,1288,FENNOY S L,4.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,26
Life Science,BIOL,BIOL 3,1289,FENNOY S L,3.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,24
Life Science,BIOL,BIOL 3,1290,NICHOLS L B,9.0,6.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,30
Life Science,BIOL,BIOL 3,1291,BAKER E H,2.0,7.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,29
Life Science,BIOL,BIOL 3,1292,KIM-RAJAB O S,1.0,8.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,27
Life Science,BIOL,BIOL 3,1293,KIM-RAJAB O S,2.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,28
Life Science,BIOL,BIOL 3,1298,LEE S I,10.0,5.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,30
Life Science,BIOL,BIOL 3,1299,LEE S I,4.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,26
Life Science,BIOL,BIOL 3,3489,RAYMER P C,8.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,28
Life Science,BIOL,BIOL 3,3500,COURTNEY A,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Life Science,BIOL,BIOL 3,3501,COURTNEY A,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Life Science,BIOL,BIOL 3,3667,WENGELER W R,5.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,27
Life Science,BIOL,BIOL 3,4023,CHEN T T,3.0,8.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,22
Life Science,BIOL,BIOL 3,4024,AUSTIN D C,3.0,3.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,18
Life Science,BIOL,BIOL 3,4025,KAY B W,5.0,5.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,23
Life Science,BIOL,BIOL 3,4027,CHEN T T,4.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Life Science,BIOL,BIOL 9,1300,MEYER A E,7.0,6.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,29
Life Science,BIOL,BIOL 9,1301,DAVIS H A,20.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29
Life Science,BIOL,BIOL 9,1302,MEYER A E,15.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,13.0,42
Life Science,BIOL,BIOL 9,1303,SAKURAI D S,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19
Life Science,BIOL,BIOL 10,1306,RAYMER P C,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25
Life Science,BIOL,BIOL 15,1307,BAGHDASARIAN G,1.0,6.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,27
Life Science,BIOL,BIOL 15,1308,BAGHDASARIAN G,10.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,26
Life Science,BIOL,BIOL 15,1309,BAGHDASARIAN G,4.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,23
Life Science,BIOL,BIOL 15N,1310,WALL C B,6.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,26
Life Science,BIOL,BIOL 21,1312,DENMON A P,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,18
Life Science,BIOL,BIOL 21,1313,LEE S I,15.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Life Science,BIOL,BIOL 21,1314,SCURIC Z,9.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,30
Life Science,BIOL,BIOL 21,1315,DENMON A P,1.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,23
Life Science,BIOL,BIOL 22,1316,BOBER M A,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12
Life Science,BIOL,BIOL 22,1317,SCURIC Z,2.0,15.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,32
Life Science,BIOL,BIOL 22,1318,VAGIN O,6.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,29
Life Science,BIOL,BIOL 23,1319,BAKER E H,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18
Life Science,BIOL,BIOL 23,1320,BAKER E H,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18
Life Science,BIOL,BIOL 88A,3711,TOWER J A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Life Science,BOTANY,BOTANY 1,1321,BERBEO A E,17.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30
Life Science,BOTANY,BOTANY 1,1322,HAGHIGHAT M,15.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,28
Life Science,BOTANY,BOTANY 1,1323,HAGHIGHAT M,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25
Life Science,BOTANY,BOTANY 1,1324,DAVIS H A,13.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,25
Life Science,MCRBIO,MCRBIO 1,2939,KANJANAPANGKA J,5.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24
Life Science,MCRBIO,MCRBIO 1,2941,YATES D C,13.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24
Life Science,MCRBIO,MCRBIO 1,2942,KLUCKHOHN JONES L,5.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Life Science,MCRBIO,MCRBIO 1,2943,GUPTA R K,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Life Science,MCRBIO,MCRBIO 1,4219,PEPPER E D,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Life Science,NUTR,NUTR 1,3106,KIGOZI J,3.0,7.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,33
Life Science,NUTR,NUTR 1,3107,GONZALEZ C L,7.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,39
Life Science,NUTR,NUTR 1,3108,NOVAK D S,7.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,38
Life Science,NUTR,NUTR 1,3109,MERCER J E,5.0,3.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,30
Life Science,NUTR,NUTR 1,3110,GONZALEZ C L,5.0,7.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,36
Life Science,NUTR,NUTR 1,3113,NOVAK D S,10.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36
Life Science,NUTR,NUTR 1,3114,GONZALEZ C L,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20
Life Science,NUTR,NUTR 1,3115,GONZALEZ C L,11.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25
Life Science,NUTR,NUTR 1,3116,GONZALEZ C L,4.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,18
Life Science,NUTR,NUTR 1,3117,MERCER J E,4.0,8.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,30
Life Science,NUTR,NUTR 1,3118,ACKERSON A K,13.0,10.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,41
